village,district,village_code,unit,nearest_rail_station,dist_rail_station_km,nearest_icd,dist_icd_km,nearest_port,dist_port_km,nearest_air_cargo,dist_air_cargo_km,nearest_icp,dist_icp_km
Sathabi,Parvathipuram Manyam,582479,village,Chimidipalli,11.46,ICD Raipur,349.61,Visakhapatnam Port,74.41,Visakhapatnam International Airport (VTZ),70.78,Petrapole ICP,778.51
Tangalam,Parvathipuram Manyam,582477,village,Borraguhallu,10.78,ICD Raipur,347.81,Visakhapatnam Port,75.39,Visakhapatnam International Airport (VTZ),71.82,Petrapole ICP,780.63
Chittelaba,Parvathipuram Manyam,582476,village,Borraguhallu,13.28,ICD Raipur,346.6,Visakhapatnam Port,77.14,Visakhapatnam International Airport (VTZ),73.54,Petrapole ICP,778.14
Kerangi,Parvathipuram Manyam,582492,village,KOMATIPALLI,16.7,ICD Bhubaneswar,343.21,Visakhapatnam Port,76.07,Visakhapatnam International Airport (VTZ),72.35,Petrapole ICP,771.84
Borramamidi,Parvathipuram Manyam,582475,village,Borraguhallu,15.41,ICD Raipur,345.32,Visakhapatnam Port,78.87,Visakhapatnam International Airport (VTZ),75.24,Petrapole ICP,776.15
Pedakanchuru,Parvathipuram Manyam,582481,village,Chimidipalli,14.87,ICD Bhubaneswar,346.98,Visakhapatnam Port,77.17,Visakhapatnam International Airport (VTZ),73.52,Petrapole ICP,775.26
Pudi,Parvathipuram Manyam,582488,village,KOMATIPALLI,17.31,ICD Bhubaneswar,341.92,Visakhapatnam Port,78.73,Visakhapatnam International Airport (VTZ),75.01,Petrapole ICP,770.34
Turaipadu,Parvathipuram Manyam,582473,village,Borraguhallu,16.0,ICD Raipur,342.27,Visakhapatnam Port,81.2,Visakhapatnam International Airport (VTZ),77.62,Petrapole ICP,777.37
Taduru,Parvathipuram Manyam,582485,village,Chimidipalli,18.87,ICD Bhubaneswar,343.18,Visakhapatnam Port,80.32,Visakhapatnam International Airport (VTZ),76.63,Petrapole ICP,771.34
Katarikota,Parvathipuram Manyam,582493,village,KOMATIPALLI,15.67,ICD Bhubaneswar,340.27,Visakhapatnam Port,79.07,Visakhapatnam International Airport (VTZ),75.33,Petrapole ICP,768.76
Kudumuru,Parvathipuram Manyam,582483,village,Chimidipalli,20.16,ICD Raipur,342.72,Visakhapatnam Port,82.67,Visakhapatnam International Airport (VTZ),79.0,Petrapole ICP,771.43
Aluru,Parvathipuram Manyam,582467,village,Borraguhallu,19.12,ICD Raipur,340.28,Visakhapatnam Port,83.78,Visakhapatnam International Airport (VTZ),80.17,Petrapole ICP,774.44
Neelakantapuram,Parvathipuram Manyam,582252,village,SITANAGARAM,3.43,ICD Bhubaneswar,304.98,Gangavaram Port,109.53,Visakhapatnam International Airport (VTZ),106.48,Petrapole ICP,732.55
Peddimpeta,Parvathipuram Manyam,582281,village,NARSIPURAM HALT,16.43,ICD Bhubaneswar,293.76,Gangavaram Port,111.17,Visakhapatnam International Airport (VTZ),108.99,Petrapole ICP,722.42
Muragadam,Parvathipuram Manyam,582279,village,NARSIPURAM HALT,12.26,ICD Bhubaneswar,297.13,Gangavaram Port,110.56,Visakhapatnam International Airport (VTZ),108.11,Petrapole ICP,725.46
Guntabhadra,Parvathipuram Manyam,582185,village,SITANAGARAM,20.76,ICD Raipur,316.03,Visakhapatnam Port,115.93,Visakhapatnam International Airport (VTZ),112.18,Petrapole ICP,744.54
Mirthivalasa,Parvathipuram Manyam,582458,village,DONKINAVALASA,22.96,ICD Raipur,338.6,Visakhapatnam Port,87.2,Visakhapatnam International Airport (VTZ),83.53,Petrapole ICP,768.51
Dugdasagaram,Parvathipuram Manyam,582431,village,DONKINAVALASA,15.61,ICD Bhubaneswar,333.89,Visakhapatnam Port,88.38,Visakhapatnam International Airport (VTZ),84.63,Petrapole ICP,761.74
Mosuru,Parvathipuram Manyam,582462,village,DONKINAVALASA,16.33,ICD Bhubaneswar,335.3,Visakhapatnam Port,87.26,Visakhapatnam International Airport (VTZ),83.51,Petrapole ICP,763.18
Adaripadu,Parvathipuram Manyam,582471,village,Karakavalasa,17.79,ICD Raipur,338.22,Visakhapatnam Port,84.79,Visakhapatnam International Airport (VTZ),81.25,Petrapole ICP,777.57
Kesali,Parvathipuram Manyam,582468,village,Borraguhallu,20.04,ICD Raipur,341.29,Visakhapatnam Port,83.52,Visakhapatnam International Airport (VTZ),79.88,Petrapole ICP,772.48
Kotikipenta,Parvathipuram Manyam,582459,village,Borraguhallu,21.26,ICD Raipur,340.26,Visakhapatnam Port,84.73,Visakhapatnam International Airport (VTZ),81.08,Petrapole ICP,771.51
Guruvinaidupeta,Parvathipuram Manyam,582463,village,DONKINAVALASA,18.08,ICD Bhubaneswar,338.83,Visakhapatnam Port,83.79,Visakhapatnam International Airport (VTZ),80.06,Petrapole ICP,766.88
Nanda,Parvathipuram Manyam,582190,village,BAIGUDA,23.13,ICD Raipur,318.11,Visakhapatnam Port,111.01,Visakhapatnam International Airport (VTZ),107.3,Petrapole ICP,751.56
Kondamosuru,Parvathipuram Manyam,582489,village,Chimidipalli,16.73,ICD Bhubaneswar,344.28,Visakhapatnam Port,77.5,Visakhapatnam International Airport (VTZ),73.8,Petrapole ICP,772.68
Mathumuru,Parvathipuram Manyam,582464,village,DONKINAVALASA,20.45,ICD Bhubaneswar,340.31,Visakhapatnam Port,84.76,Visakhapatnam International Airport (VTZ),81.06,Petrapole ICP,768.13
Viswanadhapuram,Parvathipuram Manyam,582447,village,DONKINAVALASA,20.72,ICD Bhubaneswar,336.95,Visakhapatnam Port,90.17,Visakhapatnam International Airport (VTZ),86.47,Petrapole ICP,764.34
Neliparti,Parvathipuram Manyam,582430,village,DONKINAVALASA,17.96,ICD Bhubaneswar,334.88,Visakhapatnam Port,89.69,Visakhapatnam International Airport (VTZ),85.96,Petrapole ICP,762.49
Padmapuram,Parvathipuram Manyam,582452,village,Karakavalasa,23.56,ICD Raipur,334.11,Visakhapatnam Port,89.77,Visakhapatnam International Airport (VTZ),86.19,Petrapole ICP,772.56
Karrivalasa,Parvathipuram Manyam,582449,village,DONKINAVALASA,23.63,ICD Raipur,335.63,Visakhapatnam Port,90.41,Visakhapatnam International Airport (VTZ),86.73,Petrapole ICP,766.6
Gavarampeta,Parvathipuram Manyam,582450,village,BOBBILI,25.68,ICD Raipur,333.22,Visakhapatnam Port,92.15,Visakhapatnam International Airport (VTZ),88.51,Petrapole ICP,767.43
Cherukupalle,Parvathipuram Manyam,582444,village,BOBBILI,18.14,ICD Bhubaneswar,333.46,Visakhapatnam Port,93.44,Visakhapatnam International Airport (VTZ),89.71,Petrapole ICP,760.68
Jeegiram,Parvathipuram Manyam,582429,village,BOBBILI,17.29,ICD Bhubaneswar,333.14,Visakhapatnam Port,92.31,Visakhapatnam International Airport (VTZ),88.57,Petrapole ICP,760.53
Parannavalasa,Parvathipuram Manyam,582438,village,BOBBILI,10.83,ICD Bhubaneswar,327.48,Visakhapatnam Port,92.47,Visakhapatnam International Airport (VTZ),88.69,Petrapole ICP,755.32
Sri Rangaraja Puram,Parvathipuram Manyam,582310,village,SIGADAM,21.57,ICD Bhubaneswar,299.07,Gangavaram Port,98.72,Visakhapatnam International Airport (VTZ),97.12,Petrapole ICP,728.9
Ajuru,Parvathipuram Manyam,582440,village,BOBBILI,23.04,ICD Raipur,331.85,Visakhapatnam Port,94.55,Visakhapatnam International Airport (VTZ),90.87,Petrapole ICP,764.03
Vantaram,Parvathipuram Manyam,582306,village,BOBBILI,19.45,ICD Bhubaneswar,303.95,Gangavaram Port,97.05,Visakhapatnam International Airport (VTZ),95.02,Petrapole ICP,733.45
Sivarampuram,Parvathipuram Manyam,582437,village,BOBBILI,12.71,ICD Bhubaneswar,329.1,Visakhapatnam Port,92.62,Visakhapatnam International Airport (VTZ),88.84,Petrapole ICP,756.78
Salur (M),Parvathipuram Manyam,802945,village,BOBBILI,15.31,ICD Bhubaneswar,331.45,Visakhapatnam Port,92.24,Visakhapatnam International Airport (VTZ),88.49,Petrapole ICP,758.99
Gangada,Parvathipuram Manyam,582307,village,BATUVA,22.77,ICD Bhubaneswar,300.41,Gangavaram Port,98.64,Visakhapatnam International Airport (VTZ),96.88,Petrapole ICP,730.09
Galavilli,Parvathipuram Manyam,582311,village,SIGADAM,21.37,ICD Bhubaneswar,296.62,Gangavaram Port,100.33,Visakhapatnam International Airport (VTZ),98.87,Petrapole ICP,726.53
Kurmarajupeta,Parvathipuram Manyam,582432,village,BOBBILI,14.25,ICD Bhubaneswar,328.96,Visakhapatnam Port,96.14,Visakhapatnam International Airport (VTZ),92.38,Petrapole ICP,756.18
Ampavilli,Parvathipuram Manyam,582302,village,BOBBILI,17.28,ICD Bhubaneswar,305.08,Gangavaram Port,97.28,Visakhapatnam International Airport (VTZ),95.1,Petrapole ICP,734.42
Kothavalasa,Parvathipuram Manyam,582415,village,BOBBILI,18.77,ICD Raipur,332.55,Visakhapatnam Port,95.59,Visakhapatnam International Airport (VTZ),91.87,Petrapole ICP,760.0
Vengalarayapuram,Parvathipuram Manyam,582304,village,BOBBILI,18.34,ICD Bhubaneswar,303.28,Gangavaram Port,98.89,Visakhapatnam International Airport (VTZ),96.75,Petrapole ICP,732.6
Janardhanapuram,Parvathipuram Manyam,582303,village,BOBBILI,19.13,ICD Bhubaneswar,302.61,Gangavaram Port,99.15,Visakhapatnam International Airport (VTZ),97.07,Petrapole ICP,731.97
Narannaiduvalasa,Parvathipuram Manyam,582309,village,SIGADAM,22.99,ICD Bhubaneswar,298.17,Gangavaram Port,100.12,Visakhapatnam International Airport (VTZ),98.49,Petrapole ICP,727.92
Borabanda,Parvathipuram Manyam,582436,village,BOBBILI,9.86,ICD Bhubaneswar,325.71,Visakhapatnam Port,95.43,Visakhapatnam International Airport (VTZ),91.65,Petrapole ICP,753.31
Vallapuram,Parvathipuram Manyam,582426,village,BOBBILI,11.62,ICD Bhubaneswar,326.4,Visakhapatnam Port,96.9,Visakhapatnam International Airport (VTZ),93.13,Petrapole ICP,753.73
Bhairipuram,Parvathipuram Manyam,582301,village,BOBBILI,14.46,ICD Bhubaneswar,305.86,Gangavaram Port,98.67,Visakhapatnam International Airport (VTZ),96.27,Petrapole ICP,734.92
Kodukarakavalasa,Parvathipuram Manyam,582418,village,BOBBILI,16.11,ICD Bhubaneswar,329.84,Visakhapatnam Port,97.36,Visakhapatnam International Airport (VTZ),93.61,Petrapole ICP,756.81
Karasuvalasa,Parvathipuram Manyam,582414,village,BOBBILI,18.88,ICD Raipur,330.73,Visakhapatnam Port,97.57,Visakhapatnam International Airport (VTZ),93.85,Petrapole ICP,758.83
Baguvalasa,Parvathipuram Manyam,582424,village,BOBBILI,10.5,ICD Bhubaneswar,324.32,Visakhapatnam Port,98.77,Visakhapatnam International Airport (VTZ),94.99,Petrapole ICP,751.57
Karadavalasa,Parvathipuram Manyam,582412,village,BOBBILI,24.38,ICD Raipur,328.88,Visakhapatnam Port,97.24,Visakhapatnam International Airport (VTZ),93.58,Petrapole ICP,763.52
Dagaravalasa,Parvathipuram Manyam,582413,village,BOBBILI,21.41,ICD Raipur,329.78,Visakhapatnam Port,97.48,Visakhapatnam International Airport (VTZ),93.78,Petrapole ICP,760.93
Gurrapuvalasa,Parvathipuram Manyam,582408,village,BOBBILI,19.2,ICD Raipur,329.23,Visakhapatnam Port,99.16,Visakhapatnam International Airport (VTZ),95.44,Petrapole ICP,757.97
Nookalavada,Parvathipuram Manyam,582296,village,SITANAGARAM,21.07,ICD Bhubaneswar,298.24,Gangavaram Port,102.99,Visakhapatnam International Airport (VTZ),101.04,Petrapole ICP,727.57
Dattivalasa,Parvathipuram Manyam,582407,village,BOBBILI,17.08,ICD Bhubaneswar,329.65,Visakhapatnam Port,99.01,Visakhapatnam International Airport (VTZ),95.27,Petrapole ICP,756.4
Pedapenki,Parvathipuram Manyam,582300,village,BOBBILI,17.29,ICD Bhubaneswar,302.94,Gangavaram Port,100.37,Visakhapatnam International Airport (VTZ),98.14,Petrapole ICP,732.09
Mulakkayavalasa,Parvathipuram Manyam,582409,village,BOBBILI,20.86,ICD Raipur,327.73,Visakhapatnam Port,100.12,Visakhapatnam International Airport (VTZ),96.41,Petrapole ICP,758.6
Antivalasa,Parvathipuram Manyam,582406,village,BOBBILI,15.42,ICD Bhubaneswar,328.32,Visakhapatnam Port,98.89,Visakhapatnam International Airport (VTZ),95.14,Petrapole ICP,755.2
Kurukutti,Parvathipuram Manyam,582410,village,BOBBILI,27.68,ICD Raipur,325.03,Visakhapatnam Port,100.32,Visakhapatnam International Airport (VTZ),96.69,Petrapole ICP,764.2
Vengapuram,Parvathipuram Manyam,582294,village,SITANAGARAM,16.18,ICD Bhubaneswar,299.89,Gangavaram Port,104.47,Visakhapatnam International Airport (VTZ),102.22,Petrapole ICP,728.81
Kannampeta,Parvathipuram Manyam,582233,village,BOBBILI,7.73,ICD Bhubaneswar,318.09,Gangavaram Port,102.77,Visakhapatnam International Airport (VTZ),99.06,Petrapole ICP,745.35
Narlavalasa,Parvathipuram Manyam,582420,village,BOBBILI,10.23,ICD Bhubaneswar,321.85,Visakhapatnam Port,101.53,Visakhapatnam International Airport (VTZ),97.74,Petrapole ICP,748.94
Maripalle,Parvathipuram Manyam,582394,village,BOBBILI,21.76,ICD Raipur,325.95,Visakhapatnam Port,101.85,Visakhapatnam International Airport (VTZ),98.15,Petrapole ICP,757.97
Antipeta,Parvathipuram Manyam,582265,village,SITANAGARAM,4.71,ICD Bhubaneswar,311.24,Gangavaram Port,103.47,Visakhapatnam International Airport (VTZ),100.25,Petrapole ICP,739.06
Ramavaram,Parvathipuram Manyam,582263,village,BOBBILI,5.28,ICD Bhubaneswar,312.78,Gangavaram Port,102.72,Visakhapatnam International Airport (VTZ),99.42,Petrapole ICP,740.55
K.Seetharampuram,Parvathipuram Manyam,582270,village,SITANAGARAM,5.67,ICD Bhubaneswar,308.42,Gangavaram Port,103.83,Visakhapatnam International Airport (VTZ),100.82,Petrapole ICP,736.48
Punubutchampeta,Parvathipuram Manyam,582274,village,SITANAGARAM,6.58,ICD Bhubaneswar,307.01,Gangavaram Port,104.21,Visakhapatnam International Airport (VTZ),101.3,Petrapole ICP,735.16
Barli,Parvathipuram Manyam,582290,village,SITANAGARAM,11.34,ICD Bhubaneswar,302.68,Gangavaram Port,104.93,Visakhapatnam International Airport (VTZ),102.36,Petrapole ICP,731.21
Tumarada,Parvathipuram Manyam,582293,village,SITANAGARAM,15.25,ICD Bhubaneswar,299.66,Gangavaram Port,105.42,Visakhapatnam International Airport (VTZ),103.11,Petrapole ICP,728.47
Gadelavalasa,Parvathipuram Manyam,582275,village,SITANAGARAM,7.81,ICD Bhubaneswar,305.38,Gangavaram Port,104.78,Visakhapatnam International Airport (VTZ),101.98,Petrapole ICP,733.62
Payakapadu,Parvathipuram Manyam,582230,village,BOBBILI,11.46,ICD Bhubaneswar,320.12,Visakhapatnam Port,104.25,Visakhapatnam International Airport (VTZ),100.47,Petrapole ICP,746.96
Chemudu,Parvathipuram Manyam,582228,village,BOBBILI,13.98,ICD Bhubaneswar,323.5,Visakhapatnam Port,103.31,Visakhapatnam International Airport (VTZ),99.54,Petrapole ICP,750.16
Panukupeta,Parvathipuram Manyam,582268,village,SITANAGARAM,3.58,ICD Bhubaneswar,309.96,Gangavaram Port,104.68,Visakhapatnam International Airport (VTZ),101.5,Petrapole ICP,737.73
Chellimpeta,Parvathipuram Manyam,582292,village,SITANAGARAM,14.31,ICD Bhubaneswar,300.65,Gangavaram Port,104.97,Visakhapatnam International Airport (VTZ),102.6,Petrapole ICP,729.41
Venkampeta,Parvathipuram Manyam,582232,village,SITANAGARAM,8.77,ICD Bhubaneswar,316.76,Gangavaram Port,104.6,Visakhapatnam International Airport (VTZ),100.9,Petrapole ICP,743.87
Thonam,Parvathipuram Manyam,582379,village,BOBBILI,23.07,ICD Raipur,324.18,Visakhapatnam Port,103.4,Visakhapatnam International Airport (VTZ),99.71,Petrapole ICP,757.76
Kondarejeru,Parvathipuram Manyam,582221,village,SITANAGARAM,6.9,ICD Bhubaneswar,314.9,Gangavaram Port,105.47,Visakhapatnam International Airport (VTZ),101.87,Petrapole ICP,742.06
Padamayavalasa,Parvathipuram Manyam,582284,village,SITANAGARAM,15.21,ICD Bhubaneswar,297.75,Gangavaram Port,107.88,Visakhapatnam International Airport (VTZ),105.57,Petrapole ICP,726.41
Mulakkayavalasa,Parvathipuram Manyam,582224,village,SITANAGARAM,9.79,ICD Bhubaneswar,317.23,Gangavaram Port,105.83,Visakhapatnam International Airport (VTZ),102.05,Petrapole ICP,744.12
Bantumakkuva,Parvathipuram Manyam,582227,village,BOBBILI,13.41,ICD Bhubaneswar,320.51,Visakhapatnam Port,105.58,Visakhapatnam International Airport (VTZ),101.8,Petrapole ICP,747.11
Sambara,Parvathipuram Manyam,582209,village,BOBBILI,16.24,ICD Bhubaneswar,323.61,Visakhapatnam Port,105.34,Visakhapatnam International Airport (VTZ),101.58,Petrapole ICP,749.95
Bakkupeta,Parvathipuram Manyam,582259,village,SITANAGARAM,4.98,ICD Bhubaneswar,313.14,Gangavaram Port,105.82,Visakhapatnam International Airport (VTZ),102.33,Petrapole ICP,740.41
Makkuva,Parvathipuram Manyam,582226,village,SITANAGARAM,11.81,ICD Bhubaneswar,318.91,Visakhapatnam Port,105.8,Visakhapatnam International Airport (VTZ),102.01,Petrapole ICP,745.63
Kasipatnam,Parvathipuram Manyam,582222,village,SITANAGARAM,5.79,ICD Bhubaneswar,313.56,Gangavaram Port,106.67,Visakhapatnam International Airport (VTZ),103.11,Petrapole ICP,740.67
Gowripuram,Parvathipuram Manyam,582282,village,NARSIPURAM HALT,16.96,ICD Bhubaneswar,295.34,Gangavaram Port,109.14,Visakhapatnam International Airport (VTZ),106.97,Petrapole ICP,724.11
Chinabhogila,Parvathipuram Manyam,582260,village,SITANAGARAM,2.12,ICD Bhubaneswar,310.37,Gangavaram Port,106.76,Visakhapatnam International Airport (VTZ),103.43,Petrapole ICP,737.78
Ballakrishnapuram,Parvathipuram Manyam,582258,village,SITANAGARAM,4.02,ICD Bhubaneswar,311.84,Gangavaram Port,107.31,Visakhapatnam International Airport (VTZ),103.85,Petrapole ICP,739.02
Arasada,Parvathipuram Manyam,582285,village,SITANAGARAM,12.6,ICD Bhubaneswar,299.29,Gangavaram Port,108.1,Visakhapatnam International Airport (VTZ),105.62,Petrapole ICP,727.73
Thamarakhandi,Parvathipuram Manyam,582256,village,SITANAGARAM,3.26,ICD Bhubaneswar,311.46,Gangavaram Port,106.51,Visakhapatnam International Airport (VTZ),103.12,Petrapole ICP,738.8
Papayyavalasa,Parvathipuram Manyam,582223,village,SITANAGARAM,8.72,ICD Bhubaneswar,315.76,Gangavaram Port,107.12,Visakhapatnam International Airport (VTZ),103.39,Petrapole ICP,742.59
Chakarapalle,Parvathipuram Manyam,582280,village,NARSIPURAM HALT,13.72,ICD Bhubaneswar,296.85,Gangavaram Port,109.82,Visakhapatnam International Airport (VTZ),107.45,Petrapole ICP,725.32
Lakshmipuram,Parvathipuram Manyam,582271,village,SITANAGARAM,3.58,ICD Bhubaneswar,306.47,Gangavaram Port,107.01,Visakhapatnam International Airport (VTZ),103.98,Petrapole ICP,734.26
Burja,Parvathipuram Manyam,582250,village,SITANAGARAM,6.28,ICD Bhubaneswar,303.92,Gangavaram Port,107.72,Visakhapatnam International Airport (VTZ),104.86,Petrapole ICP,731.88
Pedabhogila,Parvathipuram Manyam,582255,village,SITANAGARAM,0.94,ICD Bhubaneswar,308.79,Gangavaram Port,107.24,Visakhapatnam International Airport (VTZ),104.02,Petrapole ICP,736.3
Santeswaram,Parvathipuram Manyam,582216,village,SITANAGARAM,11.58,ICD Bhubaneswar,317.94,Visakhapatnam Port,107.4,Visakhapatnam International Airport (VTZ),103.61,Petrapole ICP,744.51
Battivalasa,Parvathipuram Manyam,582206,village,SITANAGARAM,16.44,ICD Bhubaneswar,321.59,Visakhapatnam Port,108.02,Visakhapatnam International Airport (VTZ),104.26,Petrapole ICP,747.7
Khaviripalle,Parvathipuram Manyam,582212,village,SITANAGARAM,15.01,ICD Bhubaneswar,320.75,Visakhapatnam Port,107.39,Visakhapatnam International Airport (VTZ),103.62,Petrapole ICP,747.04
Kondabutcham Peta,Parvathipuram Manyam,582214,village,SITANAGARAM,12.49,ICD Bhubaneswar,317.92,Visakhapatnam Port,108.7,Visakhapatnam International Airport (VTZ),104.92,Petrapole ICP,744.28
Koyyanapeta,Parvathipuram Manyam,582219,village,SITANAGARAM,7.16,ICD Bhubaneswar,313.52,Gangavaram Port,108.76,Visakhapatnam International Airport (VTZ),105.12,Petrapole ICP,740.32
Seebillipedavalasa,Parvathipuram Manyam,582191,village,SITANAGARAM,18.62,ICD Raipur,322.81,Visakhapatnam Port,108.32,Visakhapatnam International Airport (VTZ),104.57,Petrapole ICP,749.17
Jogimpeta,Parvathipuram Manyam,582254,village,SITANAGARAM,1.19,ICD Bhubaneswar,307.46,Gangavaram Port,109.37,Visakhapatnam International Airport (VTZ),106.13,Petrapole ICP,734.78
Pedaghasila,Parvathipuram Manyam,582193,village,SITANAGARAM,17.65,ICD Bhubaneswar,321.74,Visakhapatnam Port,109.46,Visakhapatnam International Airport (VTZ),105.7,Petrapole ICP,747.61
Turumamidi,Parvathipuram Manyam,582217,village,SITANAGARAM,9.98,ICD Bhubaneswar,315.43,Visakhapatnam Port,109.4,Visakhapatnam International Airport (VTZ),105.61,Petrapole ICP,741.94
Krishnarayapuram,Parvathipuram Manyam,582246,village,SITANAGARAM,6.76,ICD Bhubaneswar,302.23,Gangavaram Port,109.94,Visakhapatnam International Airport (VTZ),107.08,Petrapole ICP,730.04
Solipiguda,Parvathipuram Manyam,582369,village,BAIGUDA,21.37,ICD Raipur,317.93,Visakhapatnam Port,109.29,Visakhapatnam International Airport (VTZ),105.62,Petrapole ICP,756.14
Venkatabhyripuram,Parvathipuram Manyam,582218,village,SITANAGARAM,7.87,ICD Bhubaneswar,313.64,Gangavaram Port,109.44,Visakhapatnam International Airport (VTZ),105.76,Petrapole ICP,740.31
Pagulachennuru,Parvathipuram Manyam,582370,village,BAIGUDA,20.14,ICD Raipur,316.68,Visakhapatnam Port,110.41,Visakhapatnam International Airport (VTZ),106.75,Petrapole ICP,755.97
Saraivalasa,Parvathipuram Manyam,582196,village,SITANAGARAM,13.65,ICD Bhubaneswar,317.88,Visakhapatnam Port,110.2,Visakhapatnam International Airport (VTZ),106.42,Petrapole ICP,744.01
Sumitrapuram,Parvathipuram Manyam,582247,village,NARSIPURAM HALT,7.85,ICD Bhubaneswar,299.5,Gangavaram Port,111.47,Visakhapatnam International Airport (VTZ),108.75,Petrapole ICP,727.39
Papammavalasa,Parvathipuram Manyam,582242,village,SITANAGARAM,3.87,ICD Bhubaneswar,304.45,Gangavaram Port,111.21,Visakhapatnam International Airport (VTZ),108.11,Petrapole ICP,731.81
